devittes,sog,faceoff_win_rate,on_keeper_sog_faced,expected_goals_allowed,player,faceoffs_taken,usage_adjusted_EGA,EGA_per_game,shooting_pct,EGA,excess_saves,games_appeared_in,share_of_team_assists,save_pct,turnover_rate,faceoff_EGA,faceoff_wins,team_play_shares,penalties,caused_turnovers,excess_saves_per_sog,goals_allowed,excess_goals_scored,team_ID,assists,goals,offensive_EGA,excess_goals_per_shot,sog_faced,ID,turnovers,team_listed_role,shots_faced,defensive_EGA,faceoff_losses,weighted_team_play_shares,expected_goals_scored,on_keeper_rate_faced,sog_rate,seasons_played,sog_rate_faced,gbs,shots
-3.0,17.0,,,,Elisabeth Ralph,11.0,0.962027,1.68985,0.28,8.44923,,5.0,0.0,,0.41619,2.32112,11,0.0878274,2.0,0.0,,,-5.5603,205,0.0,7.0,4.75925,-0.222412,,9594,10.0,A,,1.36887,0,0.0865855,12.5603,,0.68,4.0,,9.0,25.0
1.0,4.0,,,,Shannon Wulff,0.0,1.25708,0.929738,0.4,4.64869,,5.0,0.272727,,0.487109,0.0,0,0.03698,2.0,0.0,,,-0.525079,205,6.0,2.0,4.31183,-0.105016,,9599,7.0,A,,0.336864,0,0.0517856,2.52508,,0.8,4.0,,4.0,5.0
-4.0,3.0,,,,Tristen Chang,0.0,0.233947,0.0744657,0.333333,0.446794,,6.0,0.0,,0.185717,0.0,0,0.0159151,3.0,2.0,,,-0.598013,935,0.0,1.0,0.233903,-0.199338,,19396,5.0,M,,0.212891,0,0.0183772,1.59801,,1.0,2.0,,4.0,3.0
-4.0,0.0,,,,Skyler Weber,0.0,-0.110017,-0.0622554,,-0.498043,,8.0,0.0172414,,0.100183,0.0,0,0.0282935,12.0,4.0,,,,935,1.0,0.0,-0.381848,,,19122,5.0,D,,-0.116195,0,0.0340675,,,,2.0,,10.0,0.0
-4.0,5.0,,,,Aryss Lindsey,8.0,0.378646,0.408442,0.6,3.67598,,9.0,0.0172414,,0.0956366,1.68808,8,0.0539346,11.0,10.0,,,0.238397,935,1.0,3.0,1.39077,0.0476795,,19229,8.0,M,,0.597129,0,0.057099,2.7616,,1.0,2.0,,13.0,5.0
2.0,10.0,,,,Emma Carter,13.0,1.32235,0.982118,0.333333,6.87483,,7.0,0.0172414,,0.0612307,2.74314,13,0.0371353,5.0,3.0,,,-2.22574,935,1.0,4.0,4.21948,-0.185479,,19120,3.0,M,,-0.08779,0,0.0334437,6.22574,,0.833333,3.0,,4.0,12.0
-3.0,3.0,,,,Abby Yesko,26.0,0.628096,0.544239,0.2,4.35391,,8.0,0.0172414,,0.113808,4.85324,23,0.0433245,6.0,2.0,,,-1.2519,935,1.0,1.0,0.689408,-0.25038,,19125,5.0,A,,-1.18874,3,0.029989,2.2519,,0.6,2.0,,2.0,5.0
-4.0,0.0,,,,Shannyn Cullen,0.0,-0.0715083,-0.0202322,,-0.121393,,6.0,0.0172414,,0.194876,0.0,0,0.0141468,3.0,1.0,,,,935,1.0,0.0,-0.352628,,,19131,5.0,M,,0.231235,0,0.0175136,,,,2.0,,5.0,0.0
,,,,,Aryn Lohrey,,,,,,,,,,,,,,,,,,,935,,,,,,19129,,A,,,,,,,,2.0,,,
21.0,41.0,,,,Erin Clark,25.0,1.61356,4.19439,0.52,37.7495,,9.0,0.396552,,0.127669,5.27526,25,0.129973,4.0,5.0,,,0.70467,935,23.0,26.0,31.421,0.0140934,,19123,28.0,M,,1.05326,0,0.149705,25.2953,,0.82,2.0,,9.0,50.0
4.0,23.0,,,,Jordan Miller,2.0,0.931584,0.856629,0.346154,7.70966,,9.0,0.0172414,,0.0778792,0.422021,2,0.045977,4.0,3.0,,,-4.19377,935,1.0,9.0,6.56118,-0.161299,,19127,6.0,A,,0.726464,0,0.0525886,13.1938,,0.884615,2.0,,8.0,26.0
9.0,31.0,,,,Lauren Ottensmeyer,1.0,1.7268,2.1375,0.404762,19.2375,,9.0,0.0344828,,0.0947133,0.21101,1,0.0618921,3.0,4.0,,,-4.56226,935,2.0,17.0,17.8183,-0.108625,,19126,10.0,M,,1.20821,0,0.0720695,21.5623,,0.738095,2.0,,7.0,42.0
-3.0,3.0,,,,Taylor Bumstead,2.0,2.16963,0.690598,0.2,2.07179,,3.0,0.0344828,,0.218861,0.422021,2,0.0159151,0.0,0.0,,,-1.29163,935,2.0,1.0,1.03057,-0.258326,,20676,6.0,,,0.619202,0,0.0187131,2.29163,,0.6,1.0,,3.0,5.0
-7.0,0.0,,,,Mia Kuzdzal,0.0,-0.327515,-0.14479,,-0.72395,,5.0,0.0,,0.18441,0.0,0,0.0221043,7.0,3.0,,,,935,0.0,0.0,-1.22874,,,20677,7.0,,,0.504792,0,0.0259105,,,,1.0,,8.0,0.0
-6.0,0.0,,,,Jocelyn Fike,0.0,-0.19231,-0.081617,,-0.571319,,7.0,0.0172414,,0.186134,0.0,0,0.0212202,6.0,2.0,,,,935,1.0,0.0,-0.670305,,,19228,7.0,M,,0.0989858,0,0.0256706,,,,2.0,,7.0,0.0
-1.0,0.0,,,,Alexa Beyer,0.0,0.518664,0.0183436,,0.0183436,,1.0,0.0,,0.316132,0.0,0,0.00176835,0.0,0.0,,,,935,0.0,0.0,-0.188057,,,20678,1.0,M,,0.206401,0,0.00215921,,,,1.0,,1.0,0.0
-4.0,1.0,,,,Kayla Stecker,0.0,-0.0560076,-0.0376356,0.0,-0.33872,,9.0,0.0,,0.0693103,0.0,0,0.0335986,13.0,7.0,,,-0.615259,935,0.0,0.0,-0.69941,-0.615259,,20679,4.0,,,0.36069,0,0.0393935,0.615259,,1.0,1.0,,12.0,1.0
12.0,24.0,,,,Sydney Bumstead,0.0,1.75604,1.89423,0.558824,15.1538,,8.0,0.0862069,,0.124698,0.0,0,0.0539346,6.0,0.0,,,1.81942,935,5.0,19.0,17.0122,0.0535122,,20680,12.0,,,-1.85836,0,0.0656878,17.1806,,0.705882,1.0,,3.0,34.0
,,,,,Callie Vaudry,,,,,,,,,,,,,,,,,,,935,,,,,,19128,,A,,,,,,,,2.0,,,
1.0,47.0,,,,Natalie Calandra-Ryan,76.0,1.04072,4.25122,0.409836,38.2609,,9.0,0.155172,,0.122702,12.2386,58,0.204244,8.0,18.0,,,-6.65015,935,9.0,25.0,21.3043,-0.109019,,20681,33.0,,,4.71802,18,0.18358,31.6501,,0.770492,1.0,,21.0,61.0
-8.0,0.0,,,,Grace McGeeney,1.0,-0.603565,-0.245482,,-1.96385,,8.0,0.0,,0.244747,0.21101,1,0.020336,5.0,2.0,,,,935,0.0,0.0,-1.38758,,,19230,8.0,D,,-0.787283,0,0.0223118,,,,2.0,,4.0,0.0
1.0,5.0,,,,Molly Sheridan,1.0,2.96028,0.78522,0.6,3.9261,,5.0,0.0172414,,0.129327,0.21101,1,0.0132626,0.0,1.0,,,0.480451,935,1.0,3.0,2.70143,0.0960902,,20682,3.0,,,1.01366,0,0.0158342,2.51955,,1.0,1.0,,4.0,5.0
,,,,,Kaitlyn DiNardo,,,,,,,,,,,,,,,,,,,935,,,,,,20683,,,,,,,,,,1.0,,,
,,,,,Alison Korin,,,,,,,,,,,,,,,,,,,935,,,,,,20684,,,,,,,,,,1.0,,,
,,,,,Dylan Britton,,,,,,,,,,,,,,,,,,,935,,,,,,20685,,,,,,,,,,1.0,,,
,,,,,Zoe Whitley,,,,,,,,,,,,,,,,,,,935,,,,,,20686,,,,,,,,,,1.0,,,
,,,,,Amelia Whitley,,,,,,,,,,,,,,,,,,,935,,,,,,20687,,,,,,,,,,1.0,,,
3.0,1.0,,,,Taylor Jones,0.0,5.38497,0.3809,0.0,1.5236,,4.0,0.0517241,,0.0,0.0,0,0.00353669,0.0,0.0,,,-0.61002,935,3.0,0.0,1.5236,-0.61002,,19124,0.0,A,,0.0,0,0.00676551,0.61002,,1.0,2.0,,0.0,1.0
,,,,,Piper MULLINS,,,,,,,,,,,,,,,,,,,935,,,,,,7545,,D,,,,,,,,3.0,,,
,,,,,Grace Manser,,,,,,,,,,,,,,,,,,,935,,,,,,20688,,D,,,,,,,,1.0,,,
0.0,0.0,,24.0,14.4678,Mikaela Staranko,0.0,0.0382941,0.00880325,,0.0176065,-1.53216,2.0,0.0,0.3333,0.0,0.0,0,0.0114943,0.0,0.0,-0.0638399,16.0,,935,0.0,0.0,0.0,,25.0,19429,0.0,G,31.0,0.0176065,0,0.005422,,,,2.0,0.8065,1.0,0.0
0.0,0.0,,,,Tyler Smith,0.0,11.1533,0.394458,,0.394458,,1.0,0.0,,0.0,0.0,0,0.00176835,0.0,1.0,,,,935,0.0,0.0,0.0,,,20975,0.0,,,0.394458,0,0.00215921,,,,1.0,,1.0,0.0
,,,,,Geneva Berrett,,,,,,,,,,,,,,,,,,,935,,,,,,18364,,D,,,,,,,,2.0,,,
-4.0,0.0,,183.0,104.654,Savannah CLARKE,0.0,0.0629504,0.12245,,1.10205,1.65432,9.0,0.0,0.4372,0.0753692,0.0,0,0.0972591,0.0,3.0,0.00904,103.0,,935,0.0,0.0,-0.69379,,189.0,7656,4.0,G,231.0,1.79584,0,0.0362267,,,,5.0,0.8182,15.0,0.0
,,,,,Sam Preston,,,,,,,,,,,,,,,,,,,182,,,,,,18459,,G,,,,,,,,2.0,,,
,,,,,Krissy Kakridas,,,,,,,,,,,,,,,,,,,182,,,,,,18454,,D,,,,,,,,2.0,,,
,,,,,Emily Hawley,,,,,,,,,,,,,,,,,,,182,,,,,,18442,,M,,,,,,,,2.0,,,
3.0,7.0,,,,Georgia Parker,0.0,0.948935,0.684798,0.5,3.42399,,5.0,0.142857,,0.213727,0.0,0,0.0360825,2.0,1.0,,,-1.11033,182,2.0,4.0,3.61691,-0.138791,,18458,3.0,M,,-0.192915,0,0.0471818,5.11033,,0.875,2.0,,3.0,8.0
0.0,1.0,,,,Sydney Leeds,0.0,3.3465,0.23,0.0,0.23,,1.0,0.0,,0.0,0.0,0,0.00343643,0.0,0.0,,,-0.630898,182,0.0,0.0,0.0235993,-0.630898,,18444,0.0,A,,0.206401,0,0.0044935,0.630898,,1.0,2.0,,1.0,1.0
,,,,,Lydia Tinnerello,,,,,,,,,,,,,,,,,,,182,,,,,,18461,,M,,,,,,,,2.0,,,
,,,,,Holly Schweitzer,,,,,,,,,,,,,,,,,,,182,,,,,,18460,,D,,,,,,,,2.0,,,
-1.0,1.0,,,,Kirsten McIntire,0.0,1.88582,0.259219,0.0,0.259219,,1.0,0.0,,0.400117,0.0,0,0.00687285,0.0,1.0,,,-0.633836,182,0.0,0.0,-0.135239,-0.633836,,18455,1.0,A,,0.394458,0,0.0084009,0.633836,,1.0,2.0,,1.0,1.0
,,,,,Macy Wilcox,,,,,,,,,,,,,,,,,,,182,,,,,,18446,,A,,,,,,,,2.0,,,
,,,,,Sophia Cotone,,,,,,,,,,,,,,,,,,,182,,,,,,18448,,D,,,,,,,,2.0,,,
,,,,,Gabrielle Eckard,,,,,,,,,,,,,,,,,,,182,,,,,,18449,,D,,,,,,,,2.0,,,
,,,,,Bailey PARKS,,,,,,,,,,,,,,,,,,,182,,,,,,12818,,A,,,,,,,,3.0,,,
-3.0,0.0,,,,Morgan ALBANESI,1.0,0.115594,0.0715017,,0.286007,,4.0,0.0,,0.275281,0.21101,1,0.0309278,5.0,3.0,,,,182,0.0,0.0,-0.505733,,,8345,3.0,D,,0.58073,0,0.0366318,,,,3.0,,6.0,0.0
-2.0,0.0,,,,Kelsey Daly,0.0,-0.0938665,-0.064513,,-0.322565,,5.0,0.0,,0.160047,0.0,0,0.0343643,7.0,4.0,,,,182,0.0,0.0,-0.346895,,,18450,2.0,D,,0.0243301,0,0.0420045,,,,2.0,,6.0,0.0
0.0,0.0,,15.0,9.38898,Courtney DISHAW,0.0,-0.515054,-0.0707978,,-0.0707978,-2.61102,1.0,0.0,0.2,0.0,0.0,0,0.00687285,0.0,0.0,-0.174068,12.0,,182,0.0,0.0,0.0,,15.0,9853,0.0,G,19.0,-0.0707978,0,0.00224675,,,,3.0,0.7895,0.0,0.0
,,,,,Mollie Morrison,,,,,,,,,,,,,,,,,,,182,,,,,,18456,,A,,,,,,,,2.0,,,
,,,,,Gabby Cacciola,,,,,,,,,,,,,,,,,,,182,,,,,,18453,,G,,,,,,,,2.0,,,
,,,,,Carie Fiedler,,,,,,,,,,,,,,,,,,,182,,,,,,20952,,D,,,,,,,,1.0,,,
-3.0,7.0,,,,Sophie SCEARBO,1.0,0.957833,0.82288,0.454545,4.1144,,5.0,0.0,,0.549462,0.21101,1,0.0429553,4.0,0.0,,,-3.27942,182,0.0,5.0,4.67447,-0.298129,,10492,8.0,M,,-0.771077,0,0.0489401,8.27942,,0.636364,3.0,,1.0,11.0
,,,,,Mollie Flanagan,,,,,,,,,,,,,,,,,,,182,,,,,,20953,,A,,,,,,,,1.0,,,
2.0,15.0,,,,Catherine MAHANNA,25.0,1.17735,3.03442,0.428571,15.1721,,5.0,0.142857,,0.253637,5.27526,25,0.128866,8.0,2.0,,,-4.91377,182,2.0,9.0,10.2866,-0.233989,,8330,9.0,M,,-0.389753,0,0.119273,13.9138,,0.714286,3.0,,7.0,21.0
,,,,,Alyssa Juzwick,,,,,,,,,,,,,,,,,,,182,,,,,,20954,,D,,,,,,,,1.0,,,
3.0,16.0,,,,Taylor DARRELL,0.0,0.836109,1.14929,0.473684,5.74645,,5.0,0.0714286,,0.285392,0.0,0,0.0687285,11.0,1.0,,,-3.7793,182,1.0,9.0,8.04006,-0.19891,,8339,7.0,M,,-2.2936,0,0.082446,12.7793,,0.842105,3.0,,1.0,19.0
-3.0,1.0,,,,Natalie CALKINS,0.0,0.422844,0.464983,0.333333,1.85993,,4.0,0.428571,,0.439465,0.0,0,0.0549828,5.0,1.0,,,-0.286307,182,6.0,1.0,2.83527,-0.0954356,,8338,10.0,A,,-0.97534,0,0.0764873,1.28631,,0.333333,3.0,,4.0,3.0
2.0,3.0,,,,Samantha Spieler,0.0,2.01113,0.621999,0.5,1.866,,3.0,0.0714286,,0.164642,0.0,0,0.0154639,2.0,0.0,,,-2.3499,182,1.0,2.0,2.14833,-0.587474,,20955,1.0,D,,-0.282338,0,0.0204161,4.3499,,0.75,1.0,,1.0,4.0
5.0,20.0,,,,MEGHAN DZIALO,21.0,1.25293,3.40143,0.571429,17.0072,,5.0,0.0714286,,0.307462,4.43122,21,0.135739,9.0,0.0,,,-2.52615,182,1.0,16.0,14.0483,-0.0902198,,10490,12.0,M,,-1.47236,0,0.131191,18.5262,,0.714286,3.0,,6.0,28.0
-6.0,0.0,,,,Kylie WARD,2.0,-0.862115,-0.829527,,-3.31811,,4.0,0.0,,0.378827,0.422021,2,0.04811,15.0,2.0,,,,182,0.0,0.0,-1.0699,,,8344,6.0,M,,-2.67022,0,0.0532383,,,,3.0,,3.0,0.0
,,,,,Bridget Boyle,,,,,,,,,,,,,,,,,,,182,,,,,,18981,,M,,,,,,,,3.0,,,
,,,,,Ellen Church,,,,,,,,,,,,,,,,,,,182,,,,,,20956,,M,,,,,,,,1.0,,,
0.0,0.0,,,,Marj Tobin,0.0,-2.99352,-0.244369,,-0.244369,,1.0,0.0,,0.0,0.0,0,0.00408163,1.0,0.0,,,,182,0.0,0.0,0.0,,,20957,0.0,M,,-0.244369,0,0.00446429,,,,1.0,,0.0,0.0
,,,,,Taya Marinaro,,,,,,,,,,,,,,,,,,,182,,,,,,20958,,D,,,,,,,,1.0,,,
,,,,,Olivia White,,,,,,,,,,,,,,,,,,,182,,,,,,20959,,A,,,,,,,,1.0,,,
,,,,,Logan McCabe,,,,,,,,,,,,,,,,,,,182,,,,,,20960,,M,,,,,,,,1.0,,,
-5.0,0.0,,,,Kelly CORRIGAN,0.0,0.202477,0.264404,,1.32202,,5.0,0.0,,0.206048,0.0,0,0.0652921,9.0,8.0,,,,182,0.0,0.0,-0.823409,,,8341,5.0,D,,2.14543,0,0.0815669,,,,3.0,,15.0,0.0
,,,,,Mia Tessitore,,,,,,,,,,,,,,,,,,,182,,,,,,20961,,A,,,,,,,,1.0,,,
-12.0,3.0,,,,Olivia VALDES,23.0,0.119267,0.319685,0.2,1.59842,,5.0,0.0714286,,0.380823,4.85324,23,0.134021,18.0,8.0,,,-2.36893,182,1.0,1.0,-0.369758,-0.473787,,8333,14.0,M,,-2.88506,0,0.123571,3.36893,,0.6,3.0,,5.0,5.0
-9.0,3.0,,,,Lulu SWEENEY,0.0,-0.0946604,-0.0552999,0.2,-0.2212,,4.0,0.0,,0.969298,0.0,0,0.0292096,0.0,0.0,,,-1.46915,182,0.0,1.0,-0.634001,-0.29383,,8343,10.0,A,,0.412802,0,0.0346781,2.46915,,0.6,3.0,,2.0,5.0
-2.0,0.0,,134.0,76.5508,Hayley Kowalczyk,0.0,0.151337,0.338038,,1.69019,-4.44916,5.0,0.0,0.3955,0.197759,0.0,0,0.111684,0.0,4.0,-0.0332027,81.0,,182,0.0,0.0,-0.317676,,139.0,20962,2.0,G,172.0,2.00787,0,0.0339943,,,,1.0,0.8081,11.0,0.0
,,,,,Olivia PIAZZA,,,,,,,,,,,,,,,,,,,182,,,,,,8331,,D,,,,,,,,3.0,,,
-1.0,0.0,,,,Nick Kaufman,0.0,0.686677,0.02459,,0.02459,,1.0,0.0,,0.993278,0.0,0,0.00179051,0.0,0.0,,,,28,0.0,0.0,-0.165348,,,20976,1.0,D,,0.189938,0,0.00224349,,,,1.0,,1.0,0.0
,,,,,Eddy Glassmeyer,,,,,,,,,,,,,,,,,,,28,,,,,,398,,M,,,,,,,,3.0,,,
7.0,23.0,,,,Connor DeSimone,0.0,1.59042,2.27814,0.209302,18.2251,,8.0,0.2,,0.281855,0.0,0,0.0716204,1.0,2.0,,,-6.77154,28,10.0,9.0,15.9432,-0.157478,,390,12.0,A,,2.28187,0,0.0948749,15.7715,,0.534884,5.0,,12.0,43.0
11.0,21.0,,,,Jack Keogh,0.0,1.72609,1.85435,0.170732,14.8348,,8.0,0.18,,0.154556,0.0,0,0.0537153,0.0,0.0,,,-7.37081,28,9.0,7.0,13.8851,-0.179776,,2629,5.0,M,,0.94969,0,0.0720909,14.3708,,0.512195,4.0,,5.0,41.0
,,,,,Chris Wong,,,,,,,,,,,,,,,,,,,28,,,,,,20977,,A,,,,,,,,1.0,,,
-4.0,0.0,,169.0,85.9312,Josh Kirson,0.0,0.0624053,0.134085,,1.07268,1.93117,8.0,0.0,0.503,0.205506,0.0,0,0.107431,0.0,5.0,0.011427,84.0,,28,0.0,0.0,-0.663246,,183.0,248,4.0,G,183.0,1.76322,0,0.0433742,,,,5.0,0.6,17.0,0.0
3.0,12.0,,,,Brendan Grimes,0.0,2.89895,2.12815,0.28,8.51259,,4.0,0.02,,0.245591,0.189938,0,0.0367055,0.0,1.0,,,-2.2796,28,1.0,7.0,6.6378,-0.0911842,,16616,5.0,A,,1.68485,0,0.0453684,9.2796,,0.48,2.0,,9.0,25.0
,,,,,Tim Marcille,,,,,,,,,,,,,,,,,,,28,,,,,,16617,,G,,,,,,,,2.0,,,
,,,,,Jake Calnan,,,,,,,,,,,,,,,,,,,28,,,,,,1137,,D,,,,,,,,3.0,,,
-1.0,0.0,,,,Brett Martin,0.0,1.32605,0.664805,0.0,4.65363,,7.0,0.04,,0.19547,0.569814,0,0.0250671,0.0,5.0,,,-0.272868,28,2.0,0.0,0.59795,-0.272868,,16618,3.0,M,,3.48587,0,0.0342008,0.272868,,0.0,2.0,,17.0,1.0
0.0,1.0,,10.0,5.36631,Jack Webb,0.0,-0.0846982,-0.00454959,0.0,-0.00454959,-2.63369,1.0,0.0,0.2,0.0,0.0,0,0.00268577,0.0,0.0,-0.263369,8.0,-0.379112,28,0.0,0.0,0.0266566,-0.379112,10.0,20978,0.0,G,10.0,-0.0266566,0,0.00114667,0.379112,,1.0,1.0,0.5,0.0,1.0
,,,,,Cody Ince,,,,,,,,,,,,,,,,,,,28,,,,,,16623,,M,,,,,,,,2.0,,,
-1.0,1.0,,,,Alexander Mabbett,0.0,0.527148,0.0660704,0.0,0.264282,,4.0,0.0,,0.277624,0.569814,0,0.00626679,1.0,0.0,,,-0.452293,28,0.0,0.0,-0.138691,-0.452293,,2211,1.0,M,,-0.166841,0,0.00802672,0.452293,,1.0,4.0,,4.0,1.0
-1.0,1.0,,,,Cameron Chauvette,0.0,0.479742,0.0257695,0.0,0.051539,,2.0,0.0,,0.720927,0.0,0,0.00268577,0.0,0.0,,,-0.676574,28,0.0,0.0,0.051539,-0.338287,,16625,1.0,A,,0.0,0,0.00309104,0.676574,,0.5,2.0,,0.0,2.0
1.0,2.0,,,,Scott Smith,0.0,1.94455,0.626714,1.0,2.50686,,4.0,0.0,,0.112588,0.379876,0,0.0161146,3.0,5.0,,,0.99163,28,0.0,2.0,1.39219,0.495815,,16636,1.0,D,,0.734786,0,0.0197926,1.00837,,1.0,2.0,,7.0,2.0
0.0,6.0,,,,Jakson Raposo,0.0,2.19734,0.550811,0.375,2.75406,,5.0,0.0,,0.442549,0.0,0,0.0125336,0.0,0.0,,,-0.148759,28,0.0,3.0,2.18424,-0.0185949,,16619,3.0,M,,0.569814,0,0.0151062,3.14876,,0.75,2.0,,3.0,8.0
,,,,,Brett Handsor,,,,,,,,,,,,,,,,,,,28,,,,,,16620,,M,,,,,,,,2.0,,,
8.0,11.0,,,,Jacob Angelus,0.0,2.33196,1.75367,0.4,12.2757,,7.0,0.18,,0.379507,0.0,0,0.0376007,0.0,0.0,,,0.28838,28,9.0,8.0,11.5159,0.014419,,387,9.0,M,,0.759752,0,0.0528467,7.71162,,0.55,3.0,,4.0,20.0
0.0,0.0,,,,Stuart Phillips,0.0,4.68761,0.165348,,0.165348,,1.0,0.0,,0.0,0.0,0,0.00176367,0.0,1.0,,,,28,0.0,0.0,0.0,,,20979,0.0,M,,0.165348,0,0.00193087,,,,1.0,,0.0,0.0
-1.0,0.0,0.416667,,,Kyle Prouty,12.0,1.35144,0.362966,,1.0889,,3.0,0.0,,0.343827,1.2561,5,0.0134288,0.0,0.0,,,,28,0.0,0.0,-0.167203,,,382,1.0,M,,0.0,7,0.0064812,,,,5.0,,2.0,0.0
1.0,1.0,,,,Jack Hawley,0.0,13.0536,0.701177,1.0,1.40235,,2.0,0.0,,0.0,0.379876,0,0.00268577,0.0,0.0,,,0.642303,28,0.0,1.0,1.02248,0.642303,,392,0.0,M,,0.0,0,0.00353973,0.357697,,1.0,3.0,,2.0,1.0
0.0,0.0,,,,Brady Keneally,0.0,9.92136,0.355286,,0.355286,,1.0,0.0,,0.0,0.0,0,0.00179051,0.0,1.0,,,,28,0.0,0.0,0.0,,,16621,0.0,D,,0.355286,0,0.00224349,,,,2.0,,1.0,0.0
-3.0,0.0,,,,Jack Lyne,0.0,0.813726,0.189408,,1.32586,,7.0,0.0,,0.454551,0.0,0,0.0116383,0.0,3.0,,,,28,0.0,0.0,-0.499753,,,389,3.0,D,,1.82561,0,0.0147073,,,,3.0,,7.0,0.0
0.0,2.0,0.521212,,,Tyler Dunn,165.0,0.809997,3.24869,0.25,25.9895,,8.0,0.04,,0.0584536,23.8082,86,0.200537,0.0,1.0,,,-0.447695,28,2.0,1.0,1.44614,-0.111924,,2601,3.0,M,,0.735162,79,0.114368,1.4477,,0.5,6.0,,49.0,4.0
-7.0,1.0,,,,Owen McManus,0.0,0.614398,0.352028,0.25,2.81622,,8.0,0.0,,0.504344,0.189938,0,0.0286482,1.0,6.0,,,-0.0552509,28,0.0,1.0,-0.316974,-0.0138127,,380,8.0,D,,2.94326,0,0.0353475,1.05525,,0.25,4.0,,13.0,4.0
7.0,44.0,,,,Joey Epstein,0.0,1.29892,2.51178,0.285714,20.0943,,8.0,0.18,,0.361484,0.189938,0,0.0966876,2.0,0.0,,,-6.98304,28,9.0,18.0,18.12,-0.110842,,386,20.0,A,,1.78433,0,0.123292,24.983,,0.698413,4.0,,14.0,63.0
-1.0,8.0,,,,Casey McDermott,0.0,1.28869,0.461483,0.181818,3.23038,,7.0,0.02,,0.405419,0.0,0,0.0179051,0.0,2.0,,,-2.28302,28,1.0,2.0,2.51981,-0.207547,,16622,4.0,A,,0.710572,0,0.0219862,4.28302,,0.727273,2.0,,2.0,11.0
-1.0,0.0,,,,Brandon Shure,0.0,1.52547,0.21851,,1.09255,,5.0,0.02,,0.446975,0.0,0,0.00716204,0.0,1.0,,,,28,1.0,0.0,0.16745,,,3585,2.0,D,,0.9251,0,0.00997108,,,,4.0,,4.0,0.0
0.0,0.0,0.3,,,Logan Callahan,20.0,0.753906,0.296973,,1.78184,,6.0,0.0,,0.0,1.78184,8,0.0196956,0.0,0.0,,,,28,0.0,0.0,0.0,,,20980,0.0,M,,0.0,12,0.00747831,,,,1.0,,2.0,0.0
0.0,1.0,,,,Sam Teachout,0.0,1.48877,0.0266566,0.0,0.0266566,,1.0,0.0,,0.0,0.0,0,0.000895255,0.0,0.0,,,-0.381653,28,0.0,0.0,0.0266566,-0.381653,,20981,0.0,M,,0.0,0,0.00104696,0.381653,,1.0,1.0,,0.0,1.0
0.0,1.0,,,,Jake Lilly,0.0,1.47901,0.344265,1.0,2.40985,,7.0,0.0,,0.14607,0.0,0,0.0116383,0.0,2.0,,,0.442147,28,0.0,1.0,0.369716,0.442147,,385,1.0,M,,2.04014,0,0.0152558,0.557853,,1.0,4.0,,9.0,1.0
1.0,2.0,,,,Ian Krampf,0.0,13.9934,0.751659,0.5,0.751659,,1.0,0.0,,0.0,0.0,0,0.00268577,0.0,0.0,,,0.228375,28,0.0,1.0,0.561721,0.114188,,16624,0.0,A,,0.189938,0,0.00334031,0.771625,,1.0,2.0,,1.0,2.0
0.0,0.0,0.4,,,Matt Narewski,5.0,5.03049,0.540428,,0.540428,,1.0,0.0,,0.0,0.35049,2,0.00537153,0.0,0.0,,,,28,0.0,0.0,0.0,,,1139,0.0,M,,0.189938,3,0.00249277,,,,3.0,,1.0,0.0
14.0,31.0,,,,Garrett Degnon,0.0,1.80113,2.4187,0.296296,16.9309,,7.0,0.06,,0.134712,0.189938,0,0.0671441,1.0,3.0,,,-3.8816,28,3.0,16.0,15.0822,-0.0718815,,391,5.0,M,,1.65877,0,0.0827101,19.8816,,0.574074,3.0,,9.0,54.0
,,,,,Jojo Todaro,,,,,,,,,,,,,,,,,,,28,,,,,,20982,,D,,,,,,,,1.0,,,
,,,,,Jared Fernandez,,,,,,,,,,,,,,,,,,,28,,,,,,1150,,D,,,,,,,,5.0,,,
,,,,,Jeremiah Reen,,,,,,,,,,,,,,,,,,,28,,,,,,20983,,M,,,,,,,,1.0,,,
-3.0,0.0,,,,Beaudan Szuluk,0.0,0.724318,0.376101,,2.6327,,7.0,0.0,,0.206296,0.0,0,0.0259624,3.0,9.0,,,,28,0.0,0.0,-0.501608,,,684,3.0,D,,3.13431,0,0.032406,,,,3.0,,14.0,0.0
,,,,,Patrick Deans,,,,,,,,,,,,,,,,,,,28,,,,,,16628,,D,,,,,,,,2.0,,,
,,,,,Brackton Bowler,,,,,,,,,,,,,,,,,,,28,,,,,,20984,,D,,,,,,,,1.0,,,
,,,,,Marcelo Arteaga,,,,,,,,,,,,,,,,,,,28,,,,,,16630,,M,,,,,,,,2.0,,,
1.0,3.0,,,,Ryan Evans,0.0,2.82624,0.455436,0.285714,2.27718,,5.0,0.0,,0.232799,0.0,0,0.0080573,0.0,0.0,,,-0.212594,28,0.0,2.0,2.08724,-0.0303705,,16631,1.0,M,,0.189938,0,0.00957224,2.21259,,0.428571,2.0,,1.0,7.0
1.0,0.0,,,,Dylan Bauer,0.0,9.63326,0.344969,,0.689938,,2.0,0.02,,0.0,0.0,0,0.00179051,0.0,0.0,,,,28,1.0,0.0,0.5,,,16632,0.0,A,,0.189938,0,0.0032406,,,,2.0,,1.0,0.0
